"year","month","day","Pp","Tmax","Tmin"
2003,3,4,3.7,17,2.2
2003,3,5,9,20,1
2003,3,6,0.9,20,0
2003,3,7,0,20.5,0.8
2003,3,8,0,22.3,-0.8
2003,3,9,0,22.8,2
2003,3,10,0,23.2,-1.4
2003,3,11,0,21.9,-1.8
2003,3,12,0,21.4,-2.4
2003,3,13,8,19.4,-1.4
2003,3,14,0.1,17.2,0.8
2003,3,15,0,20.2,-4.2
2003,3,16,1.2,20.2,-3.4
2003,3,17,12.4,16.6,-1.3
2003,3,18,19.4,16.9,0.8
2003,3,19,1.7,16.6,0
2003,3,20,6,17.8,0.6
2003,3,21,1.2,16.6,0.4
2003,3,22,6.9,18.6,1.4
2003,3,23,3,19.2,0.6
2003,3,24,1.1,17.6,-0.4
2003,3,25,0,20.1,-1.6
2003,3,26,1,17.7,1
2003,3,27,0.9,21,-3.6
2003,3,28,3.4,21.2,-1.4
2003,3,29,5.7,20,0.2
2003,3,30,6.6,18,0.4
2003,3,31,5.6,17.9,0.6
2003,4,1,3.3,17.6,0.8
2003,4,2,11.9,21.4,1.8
2003,4,3,0,17.3,0.4
2003,4,4,0.7,20,1.2
2003,4,5,0,20,-1.8
2003,4,6,0,19.6,-3
2003,4,7,0,17.4,-1.2
2003,4,8,0,19,-1.8
2003,4,9,0,19.2,-5.8
2003,4,10,0,18.6,-5.2
2003,4,11,0,19.8,-2
2003,4,12,0,20,-1.4
2003,4,13,0,19.7,-5
2003,4,14,0,19.6,-4
2003,4,15,0,20.2,-2.6
2003,4,16,0,19.6,-4.2
2003,4,17,0,18.9,-5.6
2003,4,18,0,18.8,-9.4
2003,4,19,0,22,-10.6
2003,4,20,0,20.6,-6.6
2003,4,21,0,20.3,-5.4
2003,4,22,1.3,17.2,-3.6
2003,4,23,1.3,21.2,-0.2
2003,4,24,0.7,19.5,-2.8
2003,4,25,0,23,-2.2
2003,4,26,0.3,21.2,-2
2003,4,27,0,23.4,-2.6
2003,4,28,0,23,-4.4
2003,4,29,0,22.2,-4.4
2003,4,30,0,21.8,-4.6
2003,5,1,0,23.2,-4.8
2003,5,2,0,22.8,-5.8
2003,5,3,0,19.4,-4.6
2003,5,4,0,20.2,-6
2003,5,5,0,21.2,-9
2003,5,6,0,19.6,-7.2
2003,5,7,0,18.4,-6
2003,5,8,0,19.2,-7
2003,5,9,0,20.2,-10
2003,5,10,0,20.6,-10.6
2003,5,11,0,19,-6.6
2003,5,12,0,18.5,-6.8
2003,5,13,4.8,18.6,-4
2003,5,14,0,19.4,-1
2003,5,15,0,20.2,-2.8
2003,5,16,0,18,-1
2003,5,17,2,18,-2.6
2003,5,18,2.2,17.8,-1
2003,5,19,5.1,17.4,-1.8
2003,5,20,0,15.8,-1.4
2003,5,21,0,17.4,-6.4
2003,5,22,0,16.6,-9.2
2003,5,23,0,20,-8.8
2003,5,24,0,19.2,-8
2003,5,25,0,18.6,-8.8
2003,5,26,0,16.4,-9.4
2003,5,27,0,18,-12.8
2003,5,28,0,19,-11
2003,5,29,0,18,-8
2003,5,30,0,19,-9.2
2003,5,31,0,21.2,-9.8
2003,6,1,0,20,-8.6
2003,6,2,0,17.8,-8.8
2003,6,3,0,18.5,-10.2
2003,6,4,0,18.8,-12.2
2003,6,5,0,19.4,-14.2
2003,6,6,0,21.4,-12.2
2003,6,7,0,20.3,-10.8
2003,6,8,0,20.5,-8.6
2003,6,9,0,20.4,-9.4
2003,6,10,0,20,-9.8
2003,6,11,0,21.4,-10.8
2003,6,12,0,21.8,-11
2003,6,13,0,21.4,-12.2
2003,6,14,0,21.2,-9.6
2003,6,15,0,19.2,-11.2
2003,6,16,0,19.8,-11.6
2003,6,17,0,18.4,-12.8
2003,6,18,0,18,-13
2003,6,19,0.9,14.8,-12
2003,6,20,0,17.6,-8.4
2003,6,21,0,19.6,-13.8
2003,6,22,0,21,-11.4
2003,6,23,0,21.1,-12
2003,6,24,0,21,-13.6
2003,6,25,0,19.7,-10.8
2003,6,26,0,18.4,-12.4
2003,6,27,0,18,-12.2
2003,6,28,0,20.4,-12.8
2003,6,29,0,20.8,-11.4
2003,6,30,0,21.6,-10.2
2003,7,1,0,21.5,-10.8
2003,7,2,0,21,-10.6
2003,7,3,0,19.2,-13.2
2003,7,4,0,17.6,-11
2003,7,5,0,17,-13
2003,7,6,0,16.8,-16.4
2003,7,7,0,17,-16
2003,7,8,0,19.8,-15.8
2003,7,9,0,19.4,-14
2003,7,10,0,19.2,-13
2003,7,11,0,19.2,-13.2
2003,7,12,0,20.4,-12.2
2003,7,13,0,19.5,-7.6
2003,7,14,0,19.4,-10.2
2003,7,15,0,19.4,-14
2003,7,16,0,17.8,-12.2
2003,7,17,0,18,-10
2003,7,18,0.2,15.6,-4
2003,7,19,0,16.7,-1.2
2003,7,20,0,19.2,-2.2
2003,7,21,0,20.6,-8
2003,7,22,0,20.8,-10.6
2003,7,23,0,20.3,-12.2
2003,7,24,0,18.2,-11
2003,7,25,0,19.4,-9.8
2003,7,26,0,19.8,-8
2003,7,27,0,19.8,-7.8
2003,7,28,0,18.3,-10
2003,7,29,0,19.1,-10.8
2003,7,30,0,19.2,-10
2003,7,31,0,19,-12.2
2003,8,1,0,19.6,-9.2
2003,8,2,8.7,15,-9.4
2003,8,3,5.6,15.6,-4
2003,8,4,0,14.8,-7.4
2003,8,5,0,17.6,-8
2003,8,6,0,18.4,-6.6
2003,8,7,0,18.2,-7.6
2003,8,8,0,16.8,-9.8
2003,8,9,0,17.8,-6
2003,8,10,0,19.4,-3.8
2003,8,11,0,19.4,-8.8
2003,8,12,0,20,-10
2003,8,13,0,20.2,-11.6
2003,8,14,0,22.2,-11.8
2003,8,15,0,21.4,-12.2
2003,8,16,0,20.6,-14
2003,8,17,0,21.7,-15
2003,8,18,0,22.4,-11
2003,8,19,0,21.6,-12.2
2003,8,20,0,22,-11
2003,8,21,0,19.4,-10.8
2003,8,22,0,18.6,-11.4
2003,8,23,0,18,-11
2003,8,24,0,17.4,-8.3
2003,8,25,0,20,-10.4
2003,8,26,0,20.2,-9.8
2003,8,27,0,18,-4.8
2003,8,28,0,18.4,-10.4
2003,8,29,0,20.4,-16
2003,8,30,0,21.2,-14
2003,8,31,0,20.6,-10.2
2003,9,1,0,20,-10
2003,9,2,0,20.4,-10.8
2003,9,3,0,17.4,-7.8
2003,9,4,0,20.1,-8.8
2003,9,5,0,19.9,-10
2003,9,6,0,19.2,-6
2003,9,7,0,18.3,-12
2003,9,8,0,18.4,-14.4
2003,9,9,0,19.4,-15
2003,9,10,0,21,-11.6
2003,9,11,0.9,15.6,-9
2003,9,12,0,18.8,-5.6
2003,9,13,0,21.6,-10.4
2003,9,14,0,19.6,-8
2003,9,15,0,19.6,-10.8
2003,9,16,0,21.1,-11.4
2003,9,17,0,22.3,-11.6
2003,9,18,0,24,-10
2003,9,19,0,23.4,-9.8
2003,9,20,0,18.6,-6.4
2003,9,21,0,19.5,-6
2003,9,22,0,20.9,-7.4
2003,9,23,0,19.6,-4
2003,9,24,0,22,-4.8
2003,9,25,0,19.8,-11.8
2003,9,26,0,21.5,-16.4
2003,9,27,0,21.6,-12
2003,9,28,0,22.6,-13.8
2003,9,29,0,21.6,-10.8
2003,9,30,0,22.6,-9.2
2003,10,1,0,23,-8.6
2003,10,2,0,22.9,-8.2
2003,10,3,0,20.8,-9
2003,10,4,0,22.2,-8.4
2003,10,5,0,21,-11.5
2003,10,6,0,20.6,-10.7
2003,10,7,0,20.6,-12
2003,10,8,0,23,-13.2
2003,10,9,0,22.4,-12.2
2003,10,10,0,22,-11.6
2003,10,11,0,21.6,-12
2003,10,12,0,22.2,-6.8
2003,10,13,0,24.4,-11.8
2003,10,14,0,23.4,-5.8
2003,10,15,0,24.2,-9
2003,10,16,0,24.4,-9.4
2003,10,17,0,22.4,-8.8
2003,10,18,0,22.4,-10.2
2003,10,19,0,22.8,-9.6
2003,10,20,0,22.6,-9
2003,10,21,0,23.4,-9.2
2003,10,22,0,25.6,-9
2003,10,23,0,24.8,-7.2
2003,10,24,0,20.4,-4.6
2003,10,25,0,21,-4
2003,10,26,0,22.2,-7.6
2003,10,27,0,23.2,-7.4
2003,10,28,6.2,22.4,-5.4
2003,10,29,0,18.6,-0.6
2003,10,30,0,18,0
2003,10,31,0,19.3,-4.4
2003,11,1,0,21.1,-7
2003,11,2,0,22.6,-9
2003,11,3,0,21.6,-8.2
2003,11,4,0,21.2,-8.8
2003,11,5,0,22.2,-13.8
2003,11,6,0,23.6,-11.2
2003,11,7,0,24,-12
2003,11,8,0,22.8,-6
2003,11,9,0,24.4,-6.2
2003,11,10,11.2,19.6,-3.2
2003,11,11,0,19.8,-1
2003,11,12,0,24.2,-4
2003,11,13,0.4,23,-4.2
2003,11,14,0,20.4,-3.4
2003,11,15,0,21.6,-5.8
2003,11,16,0,22.4,-8.4
2003,11,17,0,20.6,-9.8
2003,11,18,0,22,-13.2
2003,11,19,0,21.6,-10.6
2003,11,20,0,24,-8.6
2003,11,21,0,24.4,-5.4
2003,11,22,0,23.4,-6
2003,11,23,0,24.2,-5.8
2003,11,24,0,23.4,-5
2003,11,25,0,22,-5.4
2003,11,26,0,21.8,-6.6
2003,11,27,0,21.3,-5.6
2003,11,28,0,21,-4.2
2003,11,29,0,21.4,-8.4
2003,11,30,0,22.6,-7.6
2003,12,1,0,24.2,-4
2003,12,2,0,21.4,-5
2003,12,3,0,22.4,-11.2
2003,12,4,0,18.4,-10
2003,12,5,0,21.4,-6.6
2003,12,6,0,21.2,-6.8
2003,12,7,0,22,-5.2
2003,12,8,0,23.8,-8.7
2003,12,9,0,22.8,-0.8
2003,12,10,0,21.2,-4.2
2003,12,11,0,22.4,-5.2
2003,12,12,0,21.6,-6
2003,12,13,0,21.2,-3.2
2003,12,14,0,21,-8.6
2003,12,15,0,21.6,-8.8
2003,12,16,0,22.6,-3.2
2003,12,17,5.1,21.6,-3.2
2003,12,18,2.6,22.6,-1.2
2003,12,19,6.2,23.2,-0.8
2003,12,20,0,17,-0.2
2003,12,21,6.6,19.6,-1.2
2003,12,22,0.6,23.6,-1
2003,12,23,4.6,21.2,-0.6
2003,12,24,11.9,18.6,0.2
2003,12,25,2.1,18.8,0
2003,12,26,7.2,19.8,-0.2
2003,12,27,0,18.4,-1
2003,12,28,0,18.9,-6
2003,12,29,0,20.4,-3
2003,12,30,0.6,21.2,1
2003,12,31,6.7,21,0.2
2004,1,1,0.6,20.2,2
2004,1,2,1.3,23.9,-1.6
2004,1,3,4.7,18.8,1
2004,1,4,6.6,18.4,0.8
2004,1,5,0.2,14,1.4
2004,1,6,13.8,14.8,0.8
2004,1,7,19.5,17.2,-0.8
2004,1,8,1.5,16.8,-0.2
2004,1,9,0,15.4,1.6
2004,1,10,4.4,16.2,0.4
2004,1,11,14.1,19.6,1
2004,1,12,6.2,18.4,0.4
2004,1,13,1,16.8,2
2004,1,14,0,17.8,-1.8
2004,1,15,6.5,17.8,-2.8
2004,1,16,2.2,14.8,-1.2
2004,1,17,1.4,16.4,-1.8
2004,1,18,1.2,17.2,-1
2004,1,19,0,20,-1.4
2004,1,20,0,20.2,-2.4
2004,1,21,0,18.4,-3.6
2004,1,22,4.2,13.4,-1
2004,1,23,32.5,15.4,-2
2004,1,24,5.5,18.8,-1
2004,1,25,9.1,19.2,1.6
2004,1,26,1.7,20.4,0.6
2004,1,27,0.8,18.4,-1.4
2004,1,28,0,21.4,-2
2004,1,29,1.8,17.8,-1.4
2004,1,30,0,21.4,0
2004,1,31,0.4,22.4,-1
2004,2,1,0,21.6,-0.8
2004,2,2,2.3,22,0.4
2004,2,3,5.3,19.4,0.6
2004,2,4,16,19.2,2
2004,2,5,18.1,16.8,0.4
2004,2,6,16.4,17,1
2004,2,7,6.7,16.1,2.4
2004,2,8,5.9,18.8,0.8
2004,2,9,9.3,20,3
2004,2,10,30.9,16.4,0
2004,2,11,0,17.6,0.2
2004,2,12,0,16.2,1
2004,2,13,0,18.4,0.6
2004,2,14,0,19,-3
2004,2,15,0,18.2,-0.8
2004,2,16,0.4,19.2,-1.6
2004,2,17,0.2,19,-1
2004,2,18,0.5,20.6,-2
2004,2,19,7.2,20.2,-3
2004,2,20,0.1,20.2,-1
2004,2,21,0,19.5,0
2004,2,22,0,19.8,-5.8
2004,2,23,0,19.4,-7.2
2004,2,24,0,21.6,-4.4
2004,2,25,1.4,22.2,-4
2004,2,26,0,22.6,-1.4
2004,2,27,0,23.1,-1.8
2004,2,28,0,23.2,-0.8
2004,2,29,0,23.3,-3
2004,3,1,0,22.2,-1.8
2004,3,2,0,21.8,-2.3
2004,3,3,0.2,22.6,-2.8
2004,3,4,0,17.4,-0.8
2004,3,5,0.4,20.8,-2
2004,3,6,0,19.7,-2.2
2004,3,7,0,22,-1.8
2004,3,8,2.8,18.6,-1
2004,3,9,4.9,19.6,-1.2
2004,3,10,10,20.2,0.8
2004,3,11,17.6,18.8,0.6
2004,3,12,8.5,19.8,-0.6
2004,3,13,0.2,22.6,-2
2004,3,14,0.5,20.6,-1.8
2004,3,15,0,21.7,-0.6
2004,3,16,0.8,20.8,-1
2004,3,17,0,21,-3.8
2004,3,18,0,21.6,-2.8
2004,3,19,0,20.8,-1.8
2004,3,20,0,21.8,-1
2004,3,21,0,18.5,-1.2
2004,3,22,14.3,19.4,1.4
2004,3,23,0,18.8,-1
2004,3,24,5.7,19.4,1
2004,3,25,0.6,19,-1.2
2004,3,26,0,20,-4.6
2004,3,27,0,17.6,-5
2004,3,28,0,20.2,-4.8
2004,3,29,2.7,19.2,-2
2004,3,30,4.4,19,-0.8
2004,3,31,4.1,18.4,-0.4
2004,4,1,21,18.4,-1.2
2004,4,2,2.1,17.6,-0.8
2004,4,3,0.6,20.4,-0.6
2004,4,4,0.1,21,0.2
2004,4,5,0,19.2,-1.8
2004,4,6,0,21,-3
2004,4,7,0,22.4,-3.6
2004,4,8,0.5,21,-3
2004,4,9,0,19.8,-0.2
2004,4,10,2.4,19.8,-0.4
2004,4,11,0,20.6,-3.2
2004,4,12,0,21.6,-3.8
2004,4,13,0,21.8,-4.8
2004,4,14,0,18.4,-4.2
2004,4,15,0,17.6,-4
2004,4,16,0,16.4,-4.2
2004,4,17,0,16.8,-5.2
2004,4,18,0,18.8,-4.2
2004,4,19,0,20.2,-3.8
2004,4,20,0,19.4,-7
2004,4,21,0,19.4,-7.2
2004,4,22,0,19.6,-7
2004,4,23,0,17.8,-6.2
2004,4,24,0,16.8,-5.4
2004,4,25,0.9,20.4,-6
2004,4,26,0,21.8,-2.2
2004,4,27,0,21.4,-4
2004,4,28,0,20,-4.4
2004,4,29,0,19.6,-5
2004,4,30,0,20.8,-3.4
2004,5,1,0,19.4,-5
2004,5,2,0,20.2,-5.7
2004,5,3,0,19.2,-6.6
2004,5,4,0,17.8,-5
2004,5,5,0,18.4,-9
2004,5,6,0,18.8,-9.2
2004,5,7,0,19.2,-11.6
2004,5,8,0,19.4,-9.8
2004,5,9,0,19.4,-10
2004,5,10,0,20.2,-9
2004,5,11,0,20.8,-9.2
2004,5,12,0,19.4,-11.2
2004,5,13,0,20.2,-12
2004,5,14,0,19.8,-13
2004,5,15,0,19,-12.8
2004,5,16,0,18.6,-13
2004,5,17,0,19,-12.6
2004,5,18,0,17.8,-12.2
2004,5,19,0,18.6,-11.6
2004,5,20,0,17.8,-10.4
2004,5,21,0,18.6,-10.8
2004,5,22,0,17.8,-13
2004,5,23,0,17.8,-12.6
2004,5,24,0,19.4,-12
2004,5,25,0,18,-11
2004,5,26,0,17.7,-12
2004,5,27,0,18.8,-13.8
2004,5,28,0,19.6,-15.4
2004,5,29,0,19,-14.2
2004,5,30,0,19,-14
2004,5,31,0,18.6,-16
2004,6,1,0,18.6,-15.4
2004,6,2,0,19.9,-15.3
2004,6,3,0,21.2,-14.3
2004,6,4,0,19.6,-11.2
2004,6,5,0,18.1,-12.2
2004,6,6,0,16.8,-13
2004,6,7,0,16,-12
2004,6,8,0,16.6,-10.8
2004,6,9,0,15.5,-12.2
2004,6,10,0,16.1,-12.8
2004,6,11,0,19.1,-14
2004,6,12,0,20,-11.8
2004,6,13,0,19.5,-12
2004,6,14,0,18.7,-13.2
2004,6,15,0,18.6,-11
2004,6,16,0,16.6,-10
2004,6,17,0,19.1,-11
2004,6,18,0,20.4,-10.2
2004,6,19,0,19.2,-12
2004,6,20,0,17.8,-13
2004,6,21,0,19.4,-14
2004,6,22,0,18.8,-11.6
2004,6,23,0,16.6,-12
2004,6,24,0,17.5,-1.8
2004,6,25,0,17,-14.8
2004,6,26,0,16.6,-12.2
2004,6,27,0,17.8,-11.2
2004,6,28,0,18.2,-14.2
2004,6,29,0,18.4,-9.4
2004,6,30,0,17.8,-7.4
2004,7,1,1.9,14,-4.8
2004,7,2,11,6.8,-8.4
2004,7,3,5.7,5.9,-3.2
2004,7,4,3.7,14.1,-1.7
2004,7,5,0,15.1,-4.5
2004,7,6,0,17.6,-3.2
2004,7,7,0,16,-7
2004,7,8,0,17.8,-13
2004,7,9,0,17.6,-12.4
2004,7,10,0,18.7,-12.8
2004,7,11,0,18.4,-10
2004,7,12,0,17.8,-9.8
2004,7,13,0,17.8,-13.6
2004,7,14,0,20,-12.8
2004,7,15,0,19,-11.6
2004,7,16,0,17.8,-10.2
2004,7,17,0.1,14.4,-9.8
2004,7,18,0,16.5,-13.2
2004,7,19,0,20,-14.6
2004,7,20,0,19.2,-12.6
2004,7,21,0,17.6,-10.6
2004,7,22,0,17.2,-14
2004,7,23,0,17.6,-14.2
2004,7,24,0,17,-12
2004,7,25,0,18.6,-11.4
2004,7,26,0,19,-9
2004,7,27,0,18.8,-8
2004,7,28,0,19.9,-10
2004,7,29,0,19,-9.8
2004,7,30,0,19.9,-10
2004,7,31,0,19.8,-11
2004,8,1,0,21,-12.2
2004,8,2,0,19.8,-10.8
2004,8,3,0,19.6,-11.6
2004,8,4,0,20.4,-9.3
2004,8,5,0,22,-10.2
2004,8,6,0,20,-10.8
2004,8,7,0.1,18.2,-8.2
2004,8,8,0,18.6,-3.4
2004,8,9,0,18.2,-8.4
2004,8,10,0,18.2,-7.8
2004,8,11,1.9,17.4,-8.2
2004,8,12,0,18.8,-9.6
2004,8,13,0,19,-9
2004,8,14,0,17.6,-10.4
2004,8,15,0,18.6,-9
2004,8,16,0,18.2,-8
2004,8,17,0,17.4,-11
2004,8,18,1.7,17.2,-7
2004,8,19,0,19.2,-4.8
2004,8,20,0,19,-7.8
2004,8,21,0,18.6,-7.6
2004,8,22,0,16.2,-6
2004,8,23,0.8,14.5,-7
2004,8,24,0.5,10.8,-3
2004,8,25,0,17,-7.8
2004,8,26,0,17.8,-10.8
2004,8,27,0,17.2,-13
2004,8,28,0,20.4,-12.8
2004,8,29,0.1,18.5,-7
2004,8,30,0.2,20,-4
2004,8,31,0,20.4,-6.4
2004,9,1,0,21.4,-7.2
2004,9,2,5.7,20.9,-7
2004,9,3,0,21,-4.2
2004,9,4,0,20.4,-2
2004,9,5,0,22.4,-7.6
2004,9,6,0,20.2,-9.2
2004,9,7,0,18.8,-10.8
2004,9,8,0,16.6,-10
2004,9,9,0,20,-4.8
2004,9,10,0,22.4,-5.6
2004,9,11,0,22.4,-10
2004,9,12,0,21.8,-9.2
2004,9,13,0,20,-11.4
2004,9,14,0,20.6,-11
2004,9,15,0,21.2,-11.4
2004,9,16,0,19.4,-13.6
2004,9,17,0,19,-16.6
2004,9,18,0,20.8,-12.2
2004,9,19,0,22.5,-11.8
2004,9,20,0,22.2,-14
2004,9,21,0,22.6,-7.6
2004,9,22,0,23,-8
2004,9,23,0,22.8,-4
2004,9,24,0,19,-5.8
2004,9,25,0,17.9,-3.4
2004,9,26,1.7,19.7,-7.4
2004,9,27,0,20,-6.6
2004,9,28,0,20.8,-7.8
2004,9,29,0,20.2,-9.2
2004,9,30,0,20.4,-6.2
2004,10,1,0,20.2,-7
2004,10,2,0,20.7,-10.2
2004,10,3,0,23.5,-13.5
2004,10,4,0,23.2,-9.3
2004,10,5,0.2,20.5,-4.2
2004,10,6,0,21.8,-8.6
2004,10,7,0,20,-4.6
2004,10,8,0,22.6,-7.2
2004,10,9,0,20.4,-9.6
2004,10,10,0,21.6,-7
2004,10,11,0,20.4,-9
2004,10,12,0,20.6,-4.2
2004,10,13,0,20.8,-10.2
2004,10,14,0,19.6,-9
2004,10,15,0,21.6,-1
2004,10,16,0,22.1,-10
2004,10,17,0,21.4,-7.8
2004,10,18,0,22.6,-12
2004,10,19,0,23.2,-8.2
2004,10,20,0,22.8,-5
2004,10,21,0,20.2,-4.8
2004,10,22,0,21.4,-10
2004,10,23,0,22.9,-10.2
2004,10,24,0,20.7,-7.4
2004,10,25,0,21.2,-11
2004,10,26,0,19,-10
2004,10,27,0,21,-14.8
2004,10,28,0,23.6,-7.2
2004,10,29,0,23,-13
2004,10,30,0,23.4,-9.8
2004,10,31,0,24.8,-9
2004,11,1,0,24.1,-5
2004,11,2,0,23.4,-5.1
2004,11,3,0,23,-8.1
2004,11,4,0,21.8,-6.2
2004,11,5,0,23.4,-9.6
2004,11,6,0,19.3,-3.6
2004,11,7,0,24.9,-1.4
2004,11,8,0,23.2,-6.8
2004,11,9,0,22.6,-7
2004,11,10,0,23,-11
2004,11,11,0,22.2,-12
2004,11,12,0,18.2,-10
2004,11,13,0,19.1,-6.6
2004,11,14,0,20,-7
2004,11,15,0,16.4,-9.2
2004,11,16,0,20.2,-8.2
2004,11,17,0,20.6,-7.6
2004,11,18,0,20.8,-9.2
2004,11,19,0,21.8,-11
2004,11,20,0,22.5,-8.4
2004,11,21,0,22.2,-8.2
2004,11,22,0,22.2,-5.4
2004,11,23,0,22.4,-9
2004,11,24,0,22,-9.2
2004,11,25,0,20.6,-7.4
2004,11,26,0,19,-7.2
2004,11,27,0,21.2,-9.2
2004,11,28,0,20.2,-8.2
2004,11,29,0,22.5,-10.6
2004,11,30,0,22,-8
2004,12,1,0,23.4,-6.2
2004,12,2,0,22,-9.6
2004,12,3,0,22.9,-8
2004,12,4,0.3,23.3,-5
2004,12,5,0,22.9,-4
2004,12,6,0,23.4,-6.4
2004,12,7,0,22.8,-7
2004,12,8,0,22.8,-8
2004,12,9,8,21.7,-5.2
2004,12,10,0,18.6,0.4
2004,12,11,4,20,0
2004,12,12,7.3,19.4,-0.8
2004,12,13,9.5,20.6,-1
2004,12,14,0.8,22.4,-0.2
2004,12,15,0,19.3,-1
2004,12,16,0,20.2,-2.4
2004,12,17,0,20.3,-3.8
2004,12,18,3.6,19.8,-3.6
2004,12,19,2.2,21,0.6
2004,12,20,1.1,22,1
2004,12,21,0.1,21.2,-1
2004,12,22,0,22.5,-2.8
2004,12,23,0,20.8,-3
2004,12,24,0,20.7,-6
2004,12,25,0,21,-5.4
2004,12,26,0,20.6,-10
2004,12,27,0.2,20.7,-4.8
2004,12,28,0.9,23.4,-2.8
2004,12,29,2.5,20.8,-4.2
2004,12,30,6,19,-1
2004,12,31,17.2,19.6,-1.4
2005,1,1,4.5,19.7,0
2005,1,2,5.4,17.9,2.1
2005,1,3,6.4,17.6,1.8
2005,1,4,0,23.2,-0.6
2005,1,5,0,25.4,-1.6
2005,1,6,0,23.2,-2.8
2005,1,7,0,23.2,-0.2
2005,1,8,1.7,20,-2.6
2005,1,9,2,21.1,2
2005,1,10,14.9,16.8,-1.8
2005,1,11,1.3,15.6,-0.8
2005,1,12,0.1,17.9,0.4
2005,1,13,3.2,18.8,2.8
2005,1,14,0,15.2,0.2
2005,1,15,0,15.4,-1.4
2005,1,16,0,13.4,-4
2005,1,17,0.5,16.8,-3.8
2005,1,18,10.4,19.4,-1.8
2005,1,19,5.2,20,0.8
2005,1,20,0.5,19.4,1.2
2005,1,21,0,20.2,0.2
2005,1,22,0,19.6,-7
2005,1,23,0,17.6,-5
2005,1,24,0,18.8,-6
2005,1,25,0,20.2,-6.2
2005,1,26,0,21,-5
2005,1,27,0,22.2,-5.2
2005,1,28,0,23.4,-4
2005,1,29,1.4,19.2,-5
2005,1,30,0,20,-3.8
2005,1,31,31.4,21.2,-4
2005,2,1,0.1,19.6,-0.4
2005,2,2,14.6,20.5,1.4
2005,2,3,1.8,20.4,-0.2
2005,2,4,3.5,21.8,0.4
2005,2,5,14.3,20.4,0
2005,2,6,5.2,20.4,0.2
2005,2,7,1.6,19.2,0
2005,2,8,0.2,20.2,-1.8
2005,2,9,0.7,18.2,1.2
2005,2,10,0.6,16.8,0.2
2005,2,11,10,16.2,2.2
2005,2,12,7.3,18.6,1
2005,2,13,5.3,17.8,0
2005,2,14,2.7,21,-0.8
2005,2,15,17.8,19.2,0.2
2005,2,16,5.4,16.8,0.2
2005,2,17,12.9,18.8,0.8
2005,2,18,4.5,18.6,-0.2
2005,2,19,5.8,16.4,-0.8
2005,2,20,16.4,13.2,0.2
2005,2,21,16.1,17.8,-1.2
2005,2,22,1.8,13.8,1
2005,2,23,0,15.4,0.8
2005,2,24,3.2,21,0.2
2005,2,25,0.5,22.8,0
2005,2,26,0,19.6,-0.2
2005,2,27,0,20.4,-1.6
2005,2,28,0,20,-4.6
2005,3,1,0,19,-2
2005,3,2,0,21.2,-3.8
2005,3,3,5.5,22.4,-0.8
2005,3,4,0,21.2,-0.2
2005,3,5,0,23.4,-2.2
2005,3,6,0,21,-3.6
2005,3,7,0,20.6,-3.8
2005,3,8,0,20,0.4
2005,3,9,7.2,20,1.6
2005,3,10,4.4,20.2,0.8
2005,3,11,28.1,17,1.4
2005,3,12,0,17.6,1
2005,3,13,0,18.8,-1.8
2005,3,14,0,18.6,0.2
2005,3,15,0,19.2,-4.8
2005,3,16,0,21.4,-3.8
2005,3,17,0,21,-2.4
2005,3,18,0,20.4,-2.8
2005,3,19,0,20,-4.4
2005,3,20,0,19.4,-4
2005,3,21,7.7,18,-0.6
2005,3,22,2.1,18.8,-0.2
2005,3,23,4.4,18.4,0.2
2005,3,24,3.8,20.7,-1.8
2005,3,25,0,22.2,1
2005,3,26,0,20.7,0.8
2005,3,27,0.4,22.6,-3
2005,3,28,0,19,0
2005,3,29,10.4,21,-0.2
2005,3,30,0.2,17,1
2005,3,31,3.7,19.8,1.4
2005,4,1,0,20,-4
2005,4,2,5.5,18.6,-0.4
2005,4,3,0,19.2,-0.8
2005,4,4,3.4,20.8,-1.8
2005,4,5,3,21.8,0
2005,4,6,0,21.6,0.8
2005,4,7,12.5,19.6,-1.6
2005,4,8,0,22.6,-0.8
2005,4,9,2.4,22.4,0
2005,4,10,4,22,-0.4
2005,4,11,1.1,19.8,0.2
2005,4,12,0.1,19.4,-2
2005,4,13,1.4,20.4,0.8
2005,4,14,0,21.2,-2
2005,4,15,0,21.4,-2.2
2005,4,16,0,19.8,-1.8
2005,4,17,0,23.2,-3.2
2005,4,18,0,21.6,-6
2005,4,19,0,20.8,-8
2005,4,20,0,20.4,-6.8
2005,4,21,0,20.2,-7
2005,4,22,0,21.4,-5.4
2005,4,23,0,20.2,-6
2005,4,24,0,17.3,-3.4
2005,4,25,0,18.2,-2.6
2005,4,26,0,18.6,-8.2
2005,4,27,0,20.1,-7
2005,4,28,0,18.7,-7.8
2005,4,29,0,21.2,-10
2005,4,30,0,21.2,-6.2
2005,5,1,0,20.8,-3.8
2005,5,2,0,20.8,-6.8
2005,5,3,0,19,-6.6
2005,5,4,0,20,-6.7
2005,5,5,0,18.3,-5.1
2005,5,6,0,19.3,-8.6
2005,5,7,0,18.6,-11
2005,5,8,0,19.7,-13.6
2005,5,9,0,21.5,-13.2
2005,5,10,0,21.9,-12.2
2005,5,11,0,22.8,-11.2
2005,5,12,0,21.4,-7.4
2005,5,13,0,21.5,-8.2
2005,5,14,0,20,-9.4
2005,5,15,0,18.9,-8.4
2005,5,16,0,19.5,-10.2
