,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2006-07-31,0.07096774193548379,0.9,-3.9161290322580653,-9.003225806451614,-1.7000000000000002,-13.148387096774194,,-9.061290322580644,,-16.096774193548384,-12.993548387096773,4.541935483870969,,-5.474193548387096,-2.219354838709677,-8.683870967741937,-4.0774193548387085,-3.1548387096774193,-5.083870967741936,-4.44516129032258,-5.974193548387096,-3.5999999999999996,-4.59032258064516
2006-08-31,3.4580645161290318,3.9741935483870967,-0.02580645161290322,-5.441935483870968,0.1064516129032258,-10.361290322580645,,-6.95483870967742,,-12.82258064516129,-10.2258064516129,5.867741935483872,,-1.880645161290323,1.7806451612903227,-5.2548387096774185,0.3096774193548387,0.10322580645161289,-0.3903225806451614,-0.27419354838709675,-2.070967741935484,-0.2709677419354839,-1.2999999999999998
2006-09-30,4.760000000000001,5.516666666666666,0.6866666666666666,-5.256666666666669,0.31333333333333335,-10.473333333333334,,-7.373333333333333,,-12.013333333333332,-10.719999999999997,5.943333333333334,,-1.5533333333333337,3.246666666666667,-4.36,1.7399999999999995,0.8966666666666667,-0.6199999999999999,0.4133333333333333,-0.8733333333333331,0.9600000000000001,-0.3033333333333334
2006-10-31,6.535483870967742,7.219354838709679,3.3225806451612914,-2.648387096774193,1.9258064516129034,-7.1483870967741945,,-4.8677419354838705,5.184615384615385,-8.780645161290321,-7.8903225806451625,7.541935483870967,,1.5548387096774192,3.661290322580645,-0.19999999999999998,3.4322580645161285,2.754838709677419,2.5612903225806454,2.812903225806452,1.6645161290322577,3.1870967741935488,2.3741935483870966
2006-11-30,7.5,7.763333333333334,3.5466666666666673,0.5399999999999999,3.67,-3.0533333333333337,,-1.1233333333333333,5.420000000000001,-4.663333333333332,-3.76,8.436666666666667,,2.316666666666666,4.959999999999999,2.6566666666666663,4.553333333333334,3.913333333333334,4.2733333333333325,3.626666666666667,2.7766666666666664,4.08,3.39
2006-12-31,6.861290322580645,,3.9354838709677424,0.9387096774193547,3.603225806451613,-2.9741935483870963,,-1.5064516129032255,5.632258064516129,-4.841935483870968,-4.619354838709678,8.412903225806453,,3.029032258064517,5.2451612903225815,1.8838709677419354,4.296774193548388,4.083870967741936,4.432258064516129,4.196774193548387,3.92258064516129,5.077419354838709,3.8387096774193554
2007-01-31,8.238709677419353,8.938709677419354,5.232258064516129,3.0548387096774183,4.861290322580646,-0.6580645161290322,,1.3967741935483873,7.358064516129032,-1.4161290322580644,-0.664516129032258,9.329032258064515,,3.5580645161290323,5.683870967741936,3.3161290322580643,4.690322580645161,4.554838709677419,5.199999999999999,5.1967741935483875,3.9516129032258065,5.193548387096774,3.9612903225806457
2007-02-28,7.857142857142857,8.95,5.121428571428572,3.067857142857143,4.735714285714286,-1.1642857142857144,,1.3571428571428572,6.2321428571428585,-1.95,-0.6142857142857142,8.02142857142857,,3.1678571428571423,5.314285714285714,3.675,4.507142857142857,4.542857142857143,4.935714285714285,4.4714285714285715,3.6,4.942857142857143,4.021428571428571
2007-03-31,7.274193548387097,8.419354838709678,4.741935483870968,4.803225806451613,5.435483870967741,0.08387096774193548,,2.190322580645161,6.841935483870969,-0.27741935483870966,0.2903225806451613,8.74516129032258,,2.793548387096774,5.364516129032258,3.3612903225806456,4.193548387096774,4.403225806451613,4.16774193548387,4.461290322580645,3.693548387096774,4.596774193548387,4.251612903225806
2007-04-30,5.790000000000002,6.923333333333333,3.063333333333334,2.1,3.013333333333334,-2.5000000000000004,,-0.6966666666666667,6.253333333333333,-5.86,-2.42,7.989999999999999,,1.76,4.2333333333333325,2.32,3.2999999999999994,3.566666666666667,3.233333333333333,2.6566666666666663,2.246666666666667,2.966666666666667,2.9299999999999997
