,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2005-04-30,23.813333333333333,21.230000000000004,,18.443333333333335,20.45666666666667,12.826666666666664,,15.113333333333333,20.216666666666665,15.716666666666665,12.503703703703705,19.756666666666668,,17.966666666666665,17.23,17.050000000000004,,17.096666666666668,17.686666666666667,17.253333333333334,15.673333333333334,15.593333333333334,15.500000000000002
2005-05-31,24.006451612903227,21.012903225806454,18.15483870967742,18.5741935483871,20.05161290322581,13.04516129032258,,14.219354838709675,19.270967741935483,15.087096774193547,12.232258064516127,19.467741935483872,,17.96129032258065,16.93548387096774,17.090322580645164,,16.94516129032258,17.56774193548387,17.34193548387097,15.506451612903223,15.38709677419355,15.422580645161293
2005-06-30,22.98,21.34666666666666,17.013333333333332,17.426666666666666,19.153333333333332,11.886666666666667,,13.216666666666669,18.35,13.95,10.94,19.316666666666666,,17.21333333333333,16.313333333333336,16.199999999999996,,16.2,16.153333333333332,16.36,14.690000000000001,14.399999999999999,13.803333333333335
2005-07-31,22.835483870967742,21.583870967741934,16.45806451612903,17.706451612903226,19.709677419354836,12.206451612903225,,13.316129032258065,18.24516129032258,13.86774193548387,11.406451612903227,19.200000000000003,,17.0258064516129,16.335483870967742,16.651612903225804,,16.593548387096778,16.625806451612902,16.799999999999997,15.361290322580643,15.096774193548386,14.903225806451614
2005-08-31,24.23225806451613,23.33225806451613,16.85806451612903,18.503225806451617,20.706451612903226,12.870967741935486,,14.396774193548387,19.86129032258065,15.025806451612903,12.516129032258066,19.703225806451616,,17.951612903225808,16.55483870967742,17.109677419354842,,16.94516129032258,16.4,17.406451612903226,15.187096774193545,15.30967741935484,14.638709677419355
2005-09-30,24.196666666666665,21.91,15.553333333333331,17.67666666666667,19.029999999999998,12.507142857142858,,12.566666666666665,18.58,14.016666666666664,10.7,17.966666666666665,,18.90666666666667,17.433333333333334,17.860000000000003,,17.566666666666666,17.92,17.316666666666666,16.15,16.446666666666665,14.54
2005-10-31,23.44516129032258,21.629032258064516,15.832258064516125,19.85806451612903,22.077419354838714,14.529032258064513,,14.935483870967742,20.129032258064516,17.180645161290325,13.806451612903226,18.787096774193547,,18.754838709677422,16.712903225806457,17.916129032258063,,17.393548387096775,17.451612903225804,16.961290322580645,16.022580645161288,16.2258064516129,14.654838709677417
2005-11-30,23.906666666666663,22.326666666666664,16.27333333333333,20.93,22.366666666666664,15.033333333333333,,15.856666666666666,20.706666666666667,18.366666666666667,13.47272727272727,18.40333333333333,,18.42,17.209999999999997,18.25333333333333,,17.829999999999995,17.966666666666665,17.473333333333336,16.34333333333333,15.993333333333332,15.836666666666668
2005-12-31,23.13225806451613,21.25806451612904,15.04516129032258,18.700000000000006,21.2483870967742,13.593548387096773,,14.958064516129033,19.445161290322584,17.27741935483871,,16.78064516129032,,17.532258064516128,16.599999999999998,17.309677419354834,,17.84516129032258,17.34193548387097,16.13548387096774,15.93548387096774,15.374193548387098,15.535483870967743
2006-01-31,21.083870967741937,19.30322580645161,13.870967741935484,16.641935483870967,17.816129032258065,11.0,,12.738709677419354,17.848387096774193,14.264516129032259,,17.161290322580644,,15.303225806451612,15.206451612903223,15.59677419354839,,15.25806451612903,15.083870967741932,14.01290322580645,13.848387096774193,13.767741935483873,13.564516129032256
2006-02-28,22.47142857142857,21.071428571428573,14.864285714285712,18.035714285714285,18.764285714285712,12.328571428571427,,14.432142857142859,18.107142857142858,15.771428571428574,,16.478571428571428,,17.285714285714285,16.992857142857144,16.97857142857143,,16.785714285714285,16.892857142857142,16.592857142857145,15.47857142857143,15.628571428571428,14.796428571428573
2006-03-31,22.132258064516126,20.496774193548386,14.419354838709678,17.283870967741937,18.270967741935483,12.129032258064514,,14.167741935483873,17.519354838709678,15.083870967741936,,17.093548387096774,,17.190322580645166,16.651612903225807,16.719354838709673,,16.612903225806452,17.664516129032258,16.561290322580643,15.399999999999997,14.98064516129032,15.038709677419355
2006-04-30,22.246666666666666,21.10666666666667,14.839999999999998,18.12,18.696666666666662,12.7,,15.249999999999998,18.535999999999998,15.676666666666668,,18.23,,16.246666666666666,16.443333333333335,16.17666666666667,,16.416666666666668,16.88,16.766666666666666,14.859999999999996,14.773333333333333,14.620000000000001
2006-05-31,22.38064516129032,21.419354838709673,16.219354838709673,17.787096774193547,19.24838709677419,12.612903225806452,,13.638709677419357,18.975,14.470967741935484,,18.999999999999996,,17.264516129032256,16.43225806451613,16.63548387096774,,16.332258064516125,16.806451612903224,16.329032258064515,14.896774193548383,14.729032258064516,14.609677419354838
2006-06-30,21.56666666666667,20.776666666666674,15.533333333333331,16.993333333333332,19.170000000000005,12.199999999999998,,13.163333333333336,17.766666666666666,13.883333333333333,,19.366666666666667,,16.606666666666666,15.926666666666668,16.046666666666663,,15.890000000000002,16.01333333333333,15.706666666666667,14.263333333333332,14.266666666666667,14.596666666666664
2006-07-31,22.180645161290325,21.39677419354839,16.10322580645161,17.32258064516129,19.490322580645163,12.329032258064515,,13.55483870967742,,13.919354838709678,,19.45161290322581,,16.529032258064515,16.04516129032258,16.009677419354837,,16.148387096774194,15.277419354838708,16.2,13.941935483870967,13.90967741935484,13.651612903225804
2006-08-31,22.812903225806448,22.129032258064516,15.793548387096772,17.92258064516129,19.86774193548387,13.006451612903223,,13.799999999999999,,15.003225806451612,12.521428571428574,19.42903225806451,,17.887096774193548,17.04516129032258,17.254838709677422,,17.180645161290325,17.503225806451614,17.27741935483871,15.45806451612903,15.63225806451613,14.551612903225807
2006-09-30,24.57333333333333,23.12333333333333,16.546666666666663,18.793333333333337,19.773333333333333,13.993333333333332,,14.303333333333333,,16.006666666666664,13.066666666666665,18.84,,19.113333333333333,17.586666666666666,18.03666666666667,,17.84333333333333,17.639999999999997,17.673333333333332,16.003333333333334,16.293333333333333,14.98
2006-10-31,23.787096774193547,22.8741935483871,15.651612903225802,19.803225806451607,20.854838709677423,14.896774193548387,,15.561290322580644,21.1,17.874193548387098,14.412903225806451,18.725806451612904,,19.141935483870967,17.383870967741938,18.532258064516128,,18.2,18.04516129032258,17.49677419354839,16.61935483870968,16.49032258064516,15.629032258064516
2006-11-30,23.49333333333333,21.319999999999997,14.84,19.57333333333333,20.793333333333337,15.020000000000001,,16.133333333333333,21.626666666666672,18.279999999999998,15.019999999999998,18.483333333333338,,18.206666666666667,16.816666666666666,18.41,,17.666666666666664,17.27333333333333,17.006666666666668,15.979999999999997,16.013333333333335,15.466666666666665
